Age,Gender,Marital_Status,Dependents,Employment_Type,Industry,Monthly_Income,Monthly_Expense,Existing_EMI,Loan_Amount,Interest_Rate,Tenure_Months,New_EMI,Credit_Limit,Used_Credit,Credit_Score,Delinquencies_12M,Property_Value,Call_Count,Complaint_Flag,Review_Sentiment,Review_Length,Defaulted
42,Male,Single,1,Self-Employed,Govt,104975.0,18324.0,15088.0,1347666.0,12.41,36,45026.0,715763.0,270289.0,719,0,2378656.0,0,0,-0.048,42,1
42,Male,Single,2,Salaried,IT,55100.0,26393.0,6704.0,376612.0,9.63,24,17314.0,261514.0,10976.0,666,0,740001.0,3,0,-0.671,71,1
47,Female,Single,2,Salaried,Healthcare,140063.0,32513.0,33855.0,2882614.0,10.64,48,74000.0,666707.0,337910.0,651,1,4800974.0,7,0,0.799,63,1
32,Male,Single,0,Salaried,Healthcare,118684.0,9150.0,17607.0,1704218.0,10.83,36,55657.0,851401.0,395033.0,670,1,2611395.0,1,0,-0.852,93,1
34,Male,Single,0,Self-Employed,Healthcare,22116.0,6000.0,3773.0,431307.0,9.47,48,10830.0,172732.0,87773.0,709,0,638321.0,1,0,0.668,46,1
46,Female,Single,1,Salaried,Manufacturing,81846.0,17170.0,9606.0,1273387.0,9.18,48,31797.0,509060.0,66964.0,779,0,1605025.0,0,0,0.911,69,0
25,Male,Married,5,Salaried,IT,67559.0,27071.0,42074.0,1205819.0,12.71,60,27257.0,402817.0,136366.0,636,1,2855464.0,5,0,-0.377,29,1
21,Female,Married,3,Contract,Retail,130918.0,63777.0,10910.0,1747374.0,12.2,18,106721.0,814252.0,636457.0,765,0,1952928.0,0,0,-0.516,84,1
27,Female,Married,1,Self-Employed,Manufacturing,123654.0,32195.0,31431.0,969949.0,11.44,36,31957.0,896734.0,460905.0,732,0,1522696.0,2,0,-0.458,59,1
43,Male,Married,2,Salaried,IT,32224.0,6000.0,791.0,585475.0,13.24,12,52359.0,201784.0,12905.0,630,1,1370526.0,3,0,0.336,60,1
39,Male,Single,2,Salaried,IT,85843.0,17714.0,14950.0,722522.0,10.01,36,23317.0,654743.0,361372.0,781,0,1249358.0,1,0,-0.462,97,1
36,Female,Married,2,Salaried,Govt,42300.0,8789.0,0.0,266387.0,8.87,12,23280.0,276692.0,61157.0,741,2,320158.0,4,0,0.433,43,1
36,Female,Single,1,Contract,Healthcare,163058.0,13771.0,44996.0,2790150.0,10.71,48,71721.0,551105.0,355951.0,718,0,4360594.0,5,0,0.498,72,1
26,Male,Single,0,Salaried,Manufacturing,63892.0,14047.0,13875.0,954369.0,11.46,12,84554.0,422213.0,85139.0,685,0,1117072.0,3,0,-0.484,75,1
36,Female,Single,2,Self-Employed,Hospitality,121640.0,24543.0,24229.0,1034482.0,11.92,24,48658.0,430916.0,206038.0,634,0,1775205.0,1,0,0.683,83,1
30,Female,Married,1,Salaried,Retail,67443.0,11481.0,2552.0,1285931.0,8.59,36,40647.0,244777.0,206146.0,715,1,2143528.0,2,0,-0.462,78,1
46,Male,Married,0,Salaried,Retail,94813.0,27019.0,27385.0,1785512.0,10.84,18,107925.0,653512.0,258859.0,778,0,2124270.0,0,0,0.476,28,1
36,Male,Married,1,Self-Employed,Healthcare,55052.0,18181.0,28159.0,1207716.0,11.85,36,40027.0,180592.0,85574.0,591,1,1747455.0,2,1,-0.656,75,1
43,Female,Married,1,Salaried,IT,90728.0,27454.0,26433.0,1421317.0,9.64,36,45622.0,618604.0,375021.0,686,0,2393079.0,2,0,0.342,64,1
41,Female,Single,0,Self-Employed,Healthcare,41359.0,17960.0,8170.0,754897.0,9.56,36,24203.0,125983.0,25101.0,726,1,1646314.0,4,0,-0.771,88,1
35,Female,Single,0,Self-Employed,Govt,46348.0,20285.0,13051.0,518779.0,9.71,36,16669.0,238352.0,68602.0,711,2,641024.0,1,0,0.497,92,1
32,Female,Divorced,0,Self-Employed,Manufacturing,40153.0,9380.0,3141.0,563315.0,8.59,36,17806.0,154336.0,68424.0,663,2,844828.0,3,0,0.782,56,1
30,Male,Single,2,Self-Employed,Manufacturing,79893.0,26078.0,7506.0,721060.0,10.97,24,33597.0,300943.0,68103.0,670,0,914413.0,1,0,-0.612,78,1
42,Male,Married,3,Self-Employed,Healthcare,91824.0,22589.0,6482.0,591475.0,10.4,12,52110.0,205079.0,30669.0,662,1,957394.0,2,0,-0.175,89,1
43,Male,Single,0,Salaried,Healthcare,106496.0,25823.0,19404.0,1201944.0,9.7,36,38614.0,806994.0,298927.0,804,2,2440101.0,2,0,0.501,101,1
27,Female,Single,1,Salaried,IT,54079.0,11944.0,14009.0,490672.0,10.88,12,43339.0,209508.0,51230.0,615,2,860791.0,2,0,0.641,103,1
33,Female,Married,4,Salaried,IT,67573.0,12991.0,9064.0,1303333.0,10.81,60,28214.0,281246.0,78851.0,720,0,2251672.0,2,0,0.574,61,1
39,Female,Married,1,Self-Employed,Retail,44395.0,6000.0,8160.0,637545.0,12.59,60,14373.0,163624.0,33805.0,580,1,1221122.0,1,0,-0.804,65,1
37,Male,Married,1,Self-Employed,Hospitality,83869.0,35897.0,25367.0,937638.0,11.09,36,30737.0,637982.0,251803.0,850,0,2075701.0,2,0,-0.268,50,1
46,Female,Single,0,Contract,IT,64364.0,38366.0,7198.0,830250.0,13.82,18,51335.0,219215.0,60758.0,696,0,1387863.0,0,0,0.816,35,1
38,Male,Single,0,Self-Employed,Retail,28290.0,6580.0,12395.0,454989.0,13.54,60,10479.0,99746.0,52643.0,511,0,828243.0,0,0,-0.252,63,1
49,Male,Married,2,Salaried,Healthcare,57804.0,15969.0,11720.0,1038846.0,10.31,60,22231.0,368064.0,39483.0,825,0,1993436.0,3,0,0.094,102,1
30,Male,Single,1,Salaried,IT,91957.0,6334.0,6152.0,1692390.0,8.94,48,42067.0,322673.0,21791.0,661,0,3845732.0,1,0,-0.084,52,1
42,Male,Single,1,Contract,IT,66144.0,22076.0,25623.0,903460.0,11.12,24,42159.0,526450.0,190625.0,694,0,1324940.0,2,0,0.419,109,1
33,Male,Single,2,Salaried,Govt,99632.0,45231.0,25093.0,1732867.0,10.91,36,56658.0,526608.0,161707.0,663,0,3757149.0,2,0,-0.803,97,1
27,Female,Single,1,Salaried,Retail,251631.0,35040.0,18518.0,3000000.0,10.22,24,138740.0,1429674.0,915385.0,686,0,5328590.0,2,0,-0.064,84,1
21,Male,Married,2,Salaried,Manufacturing,73248.0,19855.0,16107.0,1177616.0,8.97,36,37431.0,424762.0,270271.0,713,0,1668204.0,3,0,0.21,75,1
33,Male,Married,2,Self-Employed,Retail,45368.0,18122.0,4665.0,772156.0,10.58,18,46580.0,337032.0,102371.0,737,1,1587936.0,3,0,-0.368,58,1
36,Female,Married,1,Salaried,IT,61448.0,11745.0,9085.0,678820.0,12.77,60,15365.0,248402.0,73310.0,645,0,1346430.0,0,0,0.134,58,0
40,Male,Single,1,Salaried,Govt,249722.0,98436.0,82683.0,3000000.0,10.16,48,76318.0,1500000.0,1012090.0,702,1,4930531.0,2,0,-0.361,86,1
47,Male,Married,0,Salaried,Healthcare,57780.0,10175.0,8131.0,990255.0,9.25,24,45353.0,391293.0,263809.0,655,0,1979904.0,1,0,0.185,53,1
39,Male,Married,3,Salaried,Govt,47209.0,14266.0,26817.0,1005102.0,9.95,48,25468.0,219611.0,103425.0,750,2,1285165.0,3,0,-0.647,76,1
33,Female,Single,2,Self-Employed,Retail,84852.0,6265.0,10612.0,1399253.0,11.24,36,45969.0,442111.0,248671.0,656,0,1854665.0,0,0,-0.63,63,1
27,Male,Married,1,Contract,IT,103526.0,12551.0,15909.0,1433513.0,14.61,12,129123.0,368092.0,201354.0,644,0,2443599.0,2,0,0.621,77,1
31,Male,Married,2,Self-Employed,Manufacturing,97394.0,6000.0,8216.0,1792244.0,11.67,48,46907.0,345896.0,116334.0,630,0,2526281.0,3,0,-0.839,71,1
39,Male,Married,2,Salaried,Retail,75539.0,17859.0,11288.0,707168.0,9.25,36,22570.0,461397.0,112178.0,725,0,962291.0,2,0,-0.748,39,1
21,Female,Single,1,Salaried,Retail,95510.0,12629.0,16968.0,639649.0,9.87,24,29478.0,708684.0,426994.0,807,0,1085196.0,1,0,0.386,83,1
23,Male,Single,0,Self-Employed,IT,115391.0,32801.0,7363.0,1714349.0,12.91,48,45915.0,554065.0,324979.0,621,1,3709167.0,1,0,0.678,45,1
35,Female,Married,0,Salaried,Manufacturing,67360.0,15260.0,12415.0,1068015.0,11.07,60,23259.0,526519.0,381878.0,689,0,2481298.0,2,0,-0.066,92,1
50,Female,Single,1,Self-Employed,Healthcare,50173.0,9999.0,28660.0,761864.0,12.96,18,46800.0,173846.0,51421.0,640,0,1591259.0,0,1,0.622,106,1
37,Male,Married,0,Salaried,Retail,131331.0,49891.0,35108.0,1927172.0,10.57,12,169940.0,995465.0,585249.0,710,0,3974885.0,3,0,-0.157,92,1
43,Female,Married,0,Salaried,Manufacturing,128145.0,35586.0,13936.0,889066.0,9.94,48,22523.0,892139.0,187582.0,755,0,1735149.0,0,0,0.385,69,0
33,Male,Divorced,1,Salaried,IT,96938.0,45071.0,31010.0,1440526.0,9.67,36,46259.0,630075.0,347948.0,681,0,1855883.0,3,1,0.114,112,1
24,Male,Single,1,Salaried,Healthcare,51293.0,21296.0,3552.0,872444.0,8.96,60,18094.0,215644.0,121595.0,663,1,1847281.0,1,0,0.695,86,1
30,Male,Single,0,Salaried,Manufacturing,52906.0,6000.0,24015.0,402370.0,12.71,12,35884.0,165867.0,89648.0,584,2,758451.0,1,0,0.548,101,1
41,Male,Single,0,Contract,Healthcare,58792.0,8223.0,2821.0,815206.0,11.49,36,26878.0,182334.0,35064.0,813,0,989628.0,1,0,0.141,66,1
30,Male,Single,1,Salaried,IT,80245.0,7543.0,20762.0,1074827.0,9.7,24,49449.0,462755.0,304928.0,766,1,1583400.0,0,0,0.758,76,1
36,Male,Divorced,3,Salaried,Manufacturing,71147.0,25398.0,24748.0,1113655.0,9.9,36,35882.0,368679.0,134872.0,675,1,1757321.0,1,0,0.824,87,1
38,Female,Single,1,Self-Employed,Hospitality,100956.0,20211.0,27260.0,2210275.0,10.35,48,56431.0,773239.0,74522.0,678,2,4105984.0,3,0,-0.41,63,1
55,Female,Divorced,1,Salaried,IT,55998.0,17833.0,11222.0,1085346.0,11.79,48,28470.0,210821.0,79214.0,657,0,1634097.0,3,1,-0.426,102,1
49,Female,Married,2,Contract,Hospitality,37828.0,20063.0,4830.0,634970.0,13.1,48,17066.0,157430.0,127357.0,679,0,892290.0,2,1,-0.718,115,1
21,Male,Single,2,Salaried,Manufacturing,43884.0,9208.0,19278.0,507064.0,14.06,36,17345.0,283532.0,146688.0,622,0,862015.0,2,0,-0.922,118,1
23,Male,Married,1,Salaried,Govt,67944.0,9199.0,9299.0,1341175.0,11.41,48,34931.0,485128.0,230995.0,717,1,1928186.0,1,0,0.389,56,1
43,Male,Single,0,Salaried,Manufacturing,128193.0,16070.0,71121.0,2247367.0,9.74,48,56719.0,449704.0,316600.0,710,0,3202622.0,2,0,-0.2,87,1
35,Female,Single,1,Salaried,Retail,144022.0,51305.0,56337.0,1788817.0,9.11,60,37228.0,621790.0,277143.0,667,0,3797517.0,2,0,0.708,73,1
40,Female,Single,1,Salaried,IT,64776.0,30085.0,9708.0,735730.0,8.04,36,23069.0,287512.0,61472.0,718,0,1137653.0,3,0,-0.313,65,1
42,Male,Married,2,Salaried,IT,45470.0,7373.0,6072.0,702611.0,9.69,36,22569.0,317154.0,69011.0,749,0,1232643.0,2,0,0.866,115,1
47,Male,Single,1,Salaried,IT,132185.0,64396.0,60206.0,1582807.0,8.33,36,49841.0,814886.0,9242.0,679,0,2077202.0,5,0,0.532,97,1
21,Male,Single,2,Self-Employed,Govt,88244.0,23085.0,28717.0,1280060.0,12.15,36,42608.0,519497.0,4186.0,577,0,1614369.0,0,0,0.666,105,1
25,Male,Married,2,Salaried,Retail,28520.0,6000.0,3132.0,311610.0,14.25,24,14998.0,149894.0,90304.0,638,0,495045.0,1,1,-0.585,73,1
21,Male,Married,3,Salaried,Govt,111172.0,37289.0,30577.0,1459388.0,10.39,36,47358.0,774098.0,280347.0,742,0,2362375.0,1,0,-0.487,24,1
50,Female,Single,2,Salaried,Manufacturing,120921.0,35361.0,12892.0,2473709.0,11.72,18,150530.0,399718.0,226540.0,599,0,2745010.0,1,0,-0.966,70,1
36,Male,Single,1,Salaried,Retail,55846.0,10270.0,24797.0,931256.0,9.03,24,42557.0,428571.0,29914.0,758,0,2136785.0,2,0,-0.531,106,1
31,Female,Single,1,Salaried,Retail,56914.0,7348.0,12145.0,1099249.0,9.89,24,50669.0,217407.0,155424.0,771,0,1464324.0,2,0,0.184,70,1
36,Male,Single,0,Contract,IT,67786.0,6000.0,11074.0,1435779.0,12.91,24,68199.0,342367.0,194467.0,634,1,2463304.0,0,0,-0.239,153,1
44,Male,Single,2,Salaried,Manufacturing,49812.0,16411.0,6411.0,579276.0,9.62,18,34688.0,237449.0,59559.0,820,1,966496.0,3,0,-0.647,11,1
37,Female,Married,1,Salaried,Hospitality,77120.0,19104.0,24920.0,521503.0,10.76,60,11276.0,325027.0,115131.0,745,0,1110093.0,3,0,0.519,32,1
21,Female,Single,1,Self-Employed,Govt,23320.0,6000.0,5629.0,391781.0,10.72,48,10073.0,167240.0,37604.0,677,0,492586.0,2,0,0.444,78,1
41,Female,Married,1,Contract,IT,86609.0,22590.0,180.0,1610907.0,10.42,36,52298.0,441599.0,201367.0,704,0,2330484.0,1,1,-0.879,82,1
47,Male,Married,3,Salaried,Hospitality,86519.0,19523.0,23739.0,916426.0,9.92,36,29536.0,650293.0,358417.0,661,0,1021864.0,1,0,-0.069,37,1
31,Male,Single,1,Salaried,Manufacturing,104636.0,52463.0,25917.0,842722.0,9.41,36,26959.0,547372.0,292061.0,663,0,1216797.0,1,0,-0.885,93,1
38,Female,Married,1,Salaried,Manufacturing,45169.0,7466.0,3790.0,882400.0,11.12,36,28939.0,259540.0,75518.0,637,0,1786655.0,1,0,0.64,75,1
26,Male,Single,2,Self-Employed,IT,75321.0,7035.0,20652.0,1033415.0,12.25,60,23119.0,393630.0,170008.0,639,0,1719612.0,3,1,0.472,84,1
52,Male,Married,1,Salaried,Govt,45835.0,6000.0,19347.0,679580.0,8.74,18,40420.0,286717.0,130262.0,800,1,1241817.0,2,0,0.812,46,1
24,Male,Married,0,Salaried,Healthcare,112723.0,26485.0,39922.0,1370948.0,10.27,12,120700.0,555492.0,123812.0,819,1,1589978.0,2,0,-0.347,46,1
31,Female,Married,0,Salaried,Manufacturing,152872.0,19750.0,90.0,1232182.0,9.6,48,31015.0,613571.0,570100.0,652,0,2891517.0,2,0,-0.17,69,1
36,Male,Single,2,Salaried,Hospitality,40611.0,12621.0,7936.0,316959.0,12.57,36,10614.0,98808.0,62484.0,632,0,482865.0,0,0,-0.552,57,1
37,Male,Married,2,Salaried,Retail,48821.0,11479.0,8186.0,1019972.0,10.35,60,21847.0,320692.0,100650.0,743,0,1177883.0,3,0,-0.309,51,1
40,Female,Married,2,Self-Employed,Manufacturing,25291.0,6000.0,4103.0,442420.0,14.14,36,15151.0,137614.0,118147.0,614,1,582663.0,2,0,-0.552,46,1
23,Male,Single,1,Salaried,Retail,59669.0,25615.0,25129.0,1251503.0,12.53,24,59223.0,122087.0,34195.0,622,0,2944412.0,3,0,0.411,59,1
40,Male,Single,4,Self-Employed,Manufacturing,37997.0,10562.0,1261.0,494648.0,10.4,36,16054.0,273376.0,200102.0,836,0,1177055.0,4,0,0.378,57,1
29,Male,Married,0,Salaried,Hospitality,75091.0,30660.0,16495.0,1033962.0,12.38,24,48856.0,326662.0,81038.0,643,0,1307640.0,1,0,0.603,64,1
35,Male,Single,2,Self-Employed,Healthcare,101275.0,14046.0,23486.0,938731.0,8.73,48,23240.0,531854.0,203775.0,712,0,1526158.0,4,0,-0.22,43,1
39,Female,Married,3,Salaried,Retail,71901.0,10553.0,35801.0,1443372.0,10.33,36,46798.0,396326.0,345287.0,689,1,2119293.0,1,0,-0.657,97,1
28,Male,Single,1,Salaried,Govt,40022.0,19377.0,4949.0,272685.0,9.86,48,6898.0,311945.0,44177.0,652,0,642702.0,2,0,0.829,102,0
21,Male,Single,3,Salaried,Govt,121716.0,26855.0,50775.0,2386215.0,10.06,60,50770.0,327936.0,218068.0,800,0,3106952.0,1,0,0.914,65,1
50,Male,Married,1,Self-Employed,Hospitality,159771.0,83749.0,8926.0,3000000.0,11.22,48,77857.0,1248750.0,892534.0,680,0,5015225.0,1,0,-0.262,46,1
34,Female,Married,3,Salaried,Hospitality,57322.0,12543.0,11832.0,400725.0,9.05,18,23891.0,199891.0,80269.0,827,1,578902.0,1,1,-0.882,38,1
27,Male,Married,1,Salaried,Retail,58193.0,34457.0,6066.0,874819.0,11.4,24,40936.0,148704.0,86441.0,632,0,1735046.0,1,0,0.371,104,1
49,Female,Married,0,Self-Employed,IT,66974.0,25307.0,6907.0,1356036.0,10.47,36,44055.0,352451.0,51093.0,780,0,2669531.0,2,0,-0.518,79,1
49,Female,Married,1,Salaried,Govt,141667.0,28892.0,8467.0,1120136.0,9.55,48,28168.0,628271.0,443440.0,707,0,2303571.0,4,0,0.69,72,1
37,Male,Single,0,Salaried,Retail,65747.0,7058.0,17347.0,491050.0,8.79,36,15567.0,453246.0,121754.0,704,2,811072.0,1,0,0.608,75,1
51,Female,Married,0,Self-Employed,Healthcare,127209.0,51496.0,68042.0,977205.0,9.8,18,58598.0,898353.0,368007.0,793,0,1741583.0,1,0,0.189,83,1
40,Female,Married,1,Self-Employed,Manufacturing,71077.0,26514.0,28728.0,1551629.0,7.88,24,70091.0,513090.0,153428.0,676,0,3536183.0,1,0,0.844,49,1
31,Male,Single,0,Salaried,Retail,37361.0,18780.0,7991.0,477100.0,10.27,36,15455.0,205525.0,73031.0,764,1,1055166.0,2,0,0.985,79,1
31,Female,Married,3,Salaried,IT,129538.0,25326.0,30370.0,1732743.0,10.96,48,44750.0,718131.0,413166.0,733,1,2004056.0,7,0,-0.082,13,1
46,Female,Single,0,Self-Employed,Manufacturing,46177.0,6000.0,11991.0,795905.0,9.0,48,19806.0,292045.0,175867.0,818,0,1136708.0,0,0,-0.355,91,1
36,Male,Single,1,Salaried,IT,53344.0,13320.0,13455.0,946121.0,10.89,12,83571.0,326699.0,276845.0,707,2,1591727.0,1,0,0.9,88,1
27,Male,Single,1,Salaried,Retail,59894.0,16489.0,29556.0,868593.0,11.17,18,52634.0,321359.0,240905.0,710,0,1337254.0,1,0,0.392,96,1
38,Female,Married,1,Salaried,Govt,41202.0,18417.0,1788.0,371996.0,12.01,36,12357.0,126016.0,21161.0,605,2,565119.0,1,1,0.918,88,1
41,Female,Married,2,Salaried,Manufacturing,59671.0,17946.0,6867.0,483380.0,11.68,24,22682.0,228885.0,119618.0,721,0,1062805.0,2,0,-0.915,85,1
33,Male,Single,2,Self-Employed,Manufacturing,30394.0,8779.0,7591.0,317030.0,12.34,12,28218.0,66502.0,39347.0,516,0,551818.0,4,0,0.132,58,1
40,Male,Married,2,Salaried,Healthcare,42157.0,21772.0,8065.0,300751.0,13.68,24,14394.0,132237.0,84622.0,583,2,539509.0,1,1,-0.433,76,1
49,Male,Single,3,Contract,IT,49328.0,14479.0,10025.0,787687.0,12.45,36,26332.0,379768.0,51905.0,710,2,1177824.0,2,0,-0.329,72,1
36,Female,Single,3,Salaried,Manufacturing,72839.0,11288.0,13993.0,1448829.0,10.71,60,31292.0,485554.0,384393.0,691,0,2415421.0,3,0,-0.85,114,1
48,Male,Married,1,Salaried,IT,36674.0,12157.0,14501.0,479041.0,12.47,24,22655.0,104551.0,13460.0,639,0,544364.0,0,0,0.144,106,1
37,Male,Married,0,Self-Employed,Manufacturing,68315.0,22132.0,23020.0,934687.0,8.38,24,42436.0,526564.0,143706.0,841,0,1550914.0,4,0,0.79,85,1
44,Male,Single,1,Self-Employed,Healthcare,74549.0,9634.0,37577.0,1404523.0,12.98,60,31943.0,169891.0,120508.0,618,1,2426761.0,2,0,-0.248,50,1
35,Male,Single,0,Self-Employed,Retail,26567.0,8324.0,0.0,540993.0,9.81,24,24917.0,115572.0,40102.0,681,0,865901.0,4,0,0.879,74,1
36,Male,Married,1,Salaried,IT,64497.0,25269.0,3149.0,1277426.0,9.61,24,58717.0,294190.0,59789.0,739,0,2153089.0,2,0,-0.613,63,1
23,Male,Married,0,Salaried,IT,160034.0,28030.0,14514.0,2492675.0,13.5,48,67492.0,1198081.0,703068.0,635,0,5740243.0,1,0,-0.128,75,1
38,Male,Married,2,Self-Employed,Govt,75537.0,14716.0,2552.0,1570796.0,10.4,60,33685.0,385914.0,252912.0,796,0,3050468.0,1,0,0.869,66,1
21,Female,Married,0,Contract,Retail,115079.0,6000.0,44786.0,2454168.0,11.94,48,64555.0,707822.0,395592.0,717,0,2790459.0,2,0,0.566,67,1
27,Male,Married,2,Salaried,Retail,115113.0,9636.0,2762.0,833324.0,10.45,24,38627.0,747375.0,227376.0,754,1,1097214.0,1,0,-0.255,64,1
28,Male,Married,0,Self-Employed,Hospitality,49575.0,6000.0,12108.0,357603.0,9.53,48,8989.0,191580.0,45208.0,827,0,447721.0,4,0,0.008,60,0
28,Female,Single,0,Salaried,Retail,129696.0,30548.0,30744.0,2824276.0,11.67,36,93362.0,719993.0,542627.0,618,1,3327829.0,4,1,-0.237,96,1
46,Female,Single,3,Salaried,IT,73201.0,30361.0,29305.0,1335536.0,10.43,48,34149.0,347413.0,148016.0,808,1,2851323.0,0,0,-0.614,30,1
24,Male,Single,3,Self-Employed,IT,49681.0,18124.0,4704.0,549095.0,8.71,36,17387.0,226839.0,58633.0,661,1,871282.0,2,0,-0.925,65,1
36,Male,Single,2,Contract,Manufacturing,64117.0,23445.0,15249.0,943999.0,11.48,36,31120.0,402699.0,251359.0,769,0,1353316.0,1,0,0.907,96,1
39,Female,Married,5,Self-Employed,Hospitality,144056.0,14471.0,46271.0,2377059.0,11.91,36,78850.0,983738.0,319315.0,618,2,3559608.0,1,0,-0.536,57,1
43,Female,Single,1,Salaried,Manufacturing,39928.0,9456.0,10325.0,675501.0,9.92,24,31146.0,210495.0,85124.0,705,0,752077.0,3,0,0.507,75,1
40,Female,Single,1,Salaried,Healthcare,77171.0,28625.0,38751.0,1185254.0,10.4,48,30289.0,545581.0,31857.0,796,2,1349685.0,4,0,-0.529,84,1
39,Female,Married,1,Salaried,Retail,67049.0,7894.0,5253.0,1275104.0,11.63,12,113071.0,392679.0,173835.0,740,0,2312321.0,2,0,0.794,65,1
40,Male,Single,0,Salaried,IT,54864.0,22821.0,4958.0,847102.0,8.65,12,73943.0,421835.0,206550.0,743,0,1567661.0,1,1,-0.245,87,1
53,Female,Single,0,Salaried,Healthcare,60508.0,12449.0,3885.0,474409.0,11.61,48,12402.0,315359.0,63879.0,621,0,899141.0,1,0,0.862,93,1
22,Male,Married,2,Salaried,IT,102258.0,18401.0,2543.0,1371769.0,11.31,12,121438.0,468178.0,177638.0,730,0,2987610.0,3,0,0.902,99,1
21,Female,Married,1,Self-Employed,Manufacturing,92235.0,30961.0,14830.0,1515562.0,10.3,24,70146.0,306836.0,38976.0,731,0,1938988.0,1,1,-0.958,67,1
36,Female,Married,1,Self-Employed,Retail,69433.0,13868.0,34353.0,639603.0,11.52,60,14073.0,352220.0,69095.0,596,0,1089040.0,2,0,0.838,100,1
37,Female,Married,2,Salaried,IT,83554.0,6000.0,42824.0,769070.0,10.19,36,24884.0,432313.0,128568.0,683,0,1328308.0,1,0,-0.942,86,1
44,Male,Married,0,Salaried,Hospitality,106122.0,22881.0,23458.0,2237631.0,12.62,36,74986.0,560022.0,157455.0,648,2,4357087.0,2,0,0.48,30,1
36,Male,Single,0,Salaried,Manufacturing,116735.0,14950.0,16278.0,1100939.0,8.82,36,34917.0,799629.0,144089.0,724,1,1826467.0,2,0,-0.432,64,1
46,Male,Single,2,Self-Employed,Hospitality,48071.0,21351.0,13233.0,952863.0,9.21,60,19877.0,357259.0,205225.0,699,0,1391839.0,2,0,0.005,79,1
21,Male,Single,4,Salaried,Retail,48305.0,6000.0,11057.0,1049337.0,10.08,24,48460.0,165479.0,95173.0,657,0,1453222.0,4,0,0.953,48,1
29,Male,Married,1,Salaried,Healthcare,44081.0,6895.0,1030.0,618584.0,14.03,36,21151.0,221638.0,52371.0,566,0,941292.0,1,0,0.789,70,1
41,Male,Married,1,Self-Employed,Manufacturing,149407.0,43186.0,35648.0,3000000.0,7.5,24,134999.0,562934.0,208585.0,710,1,4560596.0,2,0,-0.254,80,1
32,Male,Divorced,1,Salaried,Healthcare,44601.0,22923.0,3195.0,593195.0,9.5,60,12458.0,263695.0,193109.0,535,2,1336015.0,0,0,0.279,55,1
42,Male,Single,4,Salaried,Healthcare,153587.0,55721.0,8230.0,1873685.0,12.01,60,41689.0,805335.0,507218.0,633,1,3985843.0,4,0,0.798,41,1
31,Male,Married,0,Salaried,Govt,121710.0,21722.0,72498.0,777753.0,11.25,48,20196.0,253781.0,74967.0,651,0,1223519.0,0,0,-0.164,79,1
31,Male,Single,0,Salaried,Retail,48772.0,18594.0,4167.0,1015644.0,9.6,24,46680.0,177066.0,71085.0,789,0,2025683.0,1,1,-0.571,109,1
43,Male,Divorced,2,Contract,Hospitality,78620.0,8213.0,20706.0,565499.0,11.62,36,18680.0,165261.0,73143.0,708,1,639345.0,2,0,-0.614,75,1
43,Male,Single,1,Self-Employed,IT,17573.0,14814.0,5868.0,118437.0,10.32,60,2535.0,112806.0,14401.0,726,0,195850.0,3,0,0.242,91,1
34,Female,Single,1,Salaried,IT,129456.0,46649.0,4081.0,2266467.0,9.82,24,104398.0,866802.0,238640.0,724,0,3744176.0,0,0,-0.646,53,1
50,Male,Divorced,3,Salaried,IT,52891.0,6000.0,18904.0,731572.0,11.46,60,16074.0,166310.0,52324.0,586,1,1229915.0,2,0,0.784,42,1
32,Female,Single,0,Salaried,Retail,85294.0,26521.0,10344.0,1102929.0,12.86,36,37088.0,562558.0,281913.0,827,0,2050454.0,1,0,-0.74,72,1
39,Male,Single,0,Salaried,Healthcare,102123.0,35389.0,20366.0,696111.0,11.39,60,15271.0,740819.0,170439.0,819,1,946621.0,3,0,-0.672,42,1
21,Female,Married,0,Salaried,IT,164991.0,9778.0,209.0,2279581.0,10.35,60,48828.0,895843.0,74437.0,744,0,4722882.0,2,0,0.254,53,1
43,Male,Married,0,Salaried,IT,24299.0,8552.0,669.0,473888.0,8.09,18,28045.0,125068.0,94388.0,707,0,853086.0,2,0,0.485,68,1
50,Female,Married,1,Self-Employed,IT,48389.0,16023.0,16259.0,317229.0,10.86,18,19178.0,212297.0,100829.0,709,0,367901.0,2,0,0.692,30,1
41,Male,Single,1,Self-Employed,Retail,58136.0,19192.0,35506.0,1018613.0,11.33,36,33507.0,280188.0,135842.0,689,1,1456669.0,1,0,-0.584,11,1
29,Male,Divorced,1,Salaried,IT,51124.0,11069.0,19973.0,1005717.0,11.55,36,33188.0,303427.0,136629.0,688,0,1864009.0,4,0,0.314,122,1
45,Male,Divorced,3,Salaried,Healthcare,52702.0,20725.0,9737.0,629006.0,10.18,36,20349.0,266787.0,174574.0,735,0,1166089.0,1,0,0.731,99,1
38,Female,Single,3,Self-Employed,Govt,37944.0,7800.0,24234.0,693458.0,12.83,48,18545.0,103875.0,77539.0,617,0,968691.0,2,0,-0.787,77,1
28,Male,Divorced,2,Self-Employed,Hospitality,33405.0,10453.0,3893.0,465062.0,11.87,36,15418.0,154501.0,68155.0,651,0,736899.0,2,0,0.594,59,1
26,Male,Married,0,Salaried,Healthcare,73571.0,25016.0,21796.0,655615.0,11.23,60,14330.0,333611.0,16903.0,579,0,1397763.0,3,1,-0.067,97,1
