customer_id,store_id,annual_income,monthly_spend,avg_basket_value,marketing_spend,target_sales
4652,54,35266.93092,3663.835034,104.6933213,890.746465,18714.26215
4653,46,15764.58498,30814.14428,425.7162477,213.440535,18768.27566
4654,16,23866.24602,12876.03931,370.0381656,1079.268722,18873.23772
4655,50,155368.3494,7117.656141,95.77495359,1583.39199,20822.01565
4656,49,14356.49523,4154.017631,246.4701751,445.6032148,17624.46551
4657,19,33290.71801,3184.504274,105.7578778,662.4678258,18664.42257
4658,98,76634.25769,11807.25212,156.4469077,722.2190527,20182.87681
4659,59,173325.4288,3998.008289,111.119072,254.2262169,20587.85946
4660,31,26123.60988,1429.484954,549.7039728,286.1295702,17859.75829
4661,63,42984.3113,3488.261031,89.99994146,356.2690814,18880.25499
4662,17,11478.31555,21474.63226,293.4189479,201.1405596,18208.35042
4663,11,43223.98273,8634.962076,260.6003405,606.7649175,19310.47193
4664,78,51587.36576,1832.907419,251.2404426,552.3165877,18763.26637
4665,94,46147.23164,4319.632671,91.59963367,604.6815618,19045.20455
4666,82,24890.36126,46944.22,336.8585119,188.571507,19489.78841
4667,5,44156.8822,2740.45211,244.5082636,658.725342,18759.06476
4668,35,6769.59458,3127.883148,182.6736268,621.5670761,16660.94729
4669,79,94356.05084,15715.54502,177.3969316,83.07446908,20577.09591
4670,68,8693.062089,6943.873418,266.5749348,1553.836222,17309.76947
4671,37,11900.3978,33821.84252,121.644919,572.5216035,18505.46911
4672,62,7230.816241,2022.547928,346.3006601,519.2764528,16421.6123
4673,49,17220.71207,1017.433712,170.8126762,198.1335121,17192.17385
4674,87,40965.82455,2033.60281,267.5557081,358.8567523,18625.98843
4675,38,111786.5527,18647.52793,276.5341504,1315.249855,20871.97171
4676,50,196846.4066,968.6680765,219.0670358,658.026991,19977.92959
4677,98,143991.4831,9634.326225,115.9131241,574.8976215,20798.2106
4678,79,38960.25197,23710.07441,178.8821173,316.3573391,19717.16278
4679,33,16877.01478,52317.49199,46.37096809,273.8424789,19089.52878
4680,39,24668.12052,5661.214264,84.84058893,492.8563248,18537.20168
4681,80,32150.37045,1214.697198,150.1714976,465.9733806,18083.97041
4682,48,58110.02256,4990.786734,179.0340178,1511.517103,19443.20155
4683,36,0,7582.44447,121.9479358,524.8468434,18808.69405
4684,16,66815.92969,1128.961991,297.6706143,479.0797268,18894.2761
4685,90,8405.196455,1930.43173,192.010319,829.3464215,16653.85431
4686,85,25457.90258,6565.802297,47.54574191,476.7465844,18596.77225
4687,48,20651.42718,15058.21744,246.5079799,130.5299226,18699.05975
4688,95,22393.85366,15387.37739,172.7917149,1183.509708,18874.30503
4689,23,37689.17732,2892.567654,334.5061342,622.4178644,18718.63517
4690,4,40371.54991,3818.688555,387.5525287,680.1602552,18960.32534
4691,100,46460.90177,5039.272033,350.1104976,1287.473482,19159.71479
4692,93,0,2317.316169,232.4963235,283.4566758,18217.43045
4693,91,67012.02253,6312.435957,339.4952747,536.9822546,19667.01368
4694,73,28816.64264,3086.344978,71.88099067,184.0206262,18240.12178
4695,19,12420.17465,14062.38966,381.9041071,1184.365706,18112.49205
4696,77,78229.82654,12895.37461,420.6486756,433.9460853,20302.48065
4697,81,13823.4463,7711.750211,378.8109437,4129.737444,17835.75768
4698,30,154255.0044,17819.3301,133.2577555,125.111905,21173.09184
4699,16,11305.17535,18917.18393,266.1010535,248.8714336,18111.31695
4700,38,14784.58332,4213.285008,321.5452147,345.6990679,17738.72836
4701,44,58221.57607,15906.22604,100.0871014,537.0634745,19987.82698
4702,70,65697.73479,7526.817496,34.41601362,311.2759228,19803.9912
4703,36,33150.4892,986.7876902,190.1489287,235.3466857,17929.3509
4704,90,51011.82085,5605.25798,1362.93394,1760.090055,19320.41865
4705,63,128000.2095,1675.857047,42.2663255,165.1561673,19853.02825
4706,25,134945.8209,987.210882,49.21498691,1438.520755,19600.39125
4707,68,9586.050339,5931.38139,77.90512349,151.1775489,17337.30042
4708,80,113457.5154,3345.851748,129.799274,877.4929375,19986.27409
4709,99,15676.94039,1530.796625,103.0778241,867.9050602,17211.61912
4710,26,58832.99965,2870.403712,131.4386012,1303.218217,19208.35999
4711,95,204015.2004,5554.341837,200.7888609,320.4486767,20941.40899
4712,13,33027.9139,1626.384114,94.72043478,487.5460841,18196.15203
4713,82,16380.89591,5702.707133,156.0599288,519.5099448,17908.42376
4714,25,24611.53468,26565.97398,443.4852811,176.7358289,19216.45228
4715,26,13656.93691,8367.472758,154.9165249,778.7595089,17972.77505
4716,20,63574.34126,3295.089583,33.4310022,3967.641527,19318.17592
4717,88,0,1672.50004,101.9753387,306.5004061,17770.3622
4718,79,7217.999153,1854.591467,137.486262,663.7970958,16383.35253
4719,75,18709.28367,33796.82407,150.9096628,679.5855348,19007.01148
4720,33,19037.45428,2885.140634,328.9790528,-108.9734911,17882.66453
4721,83,65848.37515,5549.927041,224.0260143,167.7555829,19679.58539
4722,90,67452.02961,3462.087624,40.8923509,767.5747976,19477.42688
4723,87,45397.83205,4374.529189,114.0568169,98.78749942,19046.52649
4724,45,61083.02098,2306.559803,151.9125928,1493.350188,19064.9005
4725,97,38075.7397,952.7546066,238.1757723,732.7509246,18126.47623
4726,16,89527.08934,4480.209457,37.92227732,93.09784643,19932.27533
4727,20,13718.5453,3956.220268,462.2370406,1074.606865,17593.73795
4728,86,164866.0727,7531.454467,204.1867861,197.4752035,20823.44706
4729,72,7876.761844,5138.085161,108.4245478,717.9703033,17053.71598
4730,45,10857.22541,2868.54578,56.83222711,295.2711706,17103.86548
4731,12,76433.81474,4287.566085,93.95357821,1030.335705,19730.95965
4732,18,41177.72264,5901.724564,155.680343,351.4320848,19233.15566
4733,56,28387.22663,6155.249581,130.5927974,138.1730072,18590.05568
4734,99,102329.1533,1697.939978,152.6889018,809.7211311,19617.98136
4735,75,178423.4138,3363.588378,85.57100562,404.7738557,20553.16441
4736,88,28389.06976,6284.224485,227.2050667,1416.074331,18654.72305
4737,13,87090.31654,17618.50763,73.36098539,265.1846177,20566.58837
4738,64,46583.18772,3394.291323,639.7183551,66.22381933,18939.62109
4739,99,7974.287435,18346.64808,70.04216217,66.17258422,17623.70278
4740,39,41667.60085,4213.961608,70.7645297,144.9500019,18945.9362
4741,35,93777.88527,10918.13774,436.2361147,980.1169515,20355.53927
4742,65,22507.87535,2630.355839,145.4998802,41.53014647,17869.78515
4743,72,147686.3251,2498.807481,444.9267083,2378.292335,20116.32703
4744,13,42849.57672,6880.730408,263.8365297,389.9765335,19186.49179
4745,84,96881.8345,3400.591133,39.12047848,450.5790536,19916.22664
4746,79,38854.57087,663.1119331,238.1157042,1235.318606,17962.13892
4747,67,38895.29379,14641.25887,159.8072879,263.9534697,19503.26291
4748,76,64070.46583,2390.28342,139.6423668,955.6732048,19157.96403
4749,96,8953.628838,7020.102728,43.9011741,1221.300055,17272.17909
4750,64,20991.93283,4864.734086,160.8634637,781.3952829,18130.41843
4751,17,103268.6875,11929.97684,267.4130084,500.4302862,20559.46447
4752,38,39432.2082,31613.67675,527.5629937,1427.522975,19934.64663
4753,83,22939.63318,5439.809275,71.08900759,639.1628255,18351.88733
4754,58,49322.9666,17220.16131,204.0707696,-522.1507285,19867.48669
4755,97,230871.9027,7066.330989,127.9687498,71.73273814,21286.65579
4756,65,5245.405444,2024.895,42.12230476,1049.265095,16195.84417
4757,98,37459.96904,3096.197027,111.9474587,991.9922883,18608.41347
4758,76,24928.53111,5717.304407,145.9823392,663.344339,18398.58002
4759,25,13728.65784,722.6463645,315.6549382,28.55374242,16796.65603
4760,41,247162.2181,2670.585339,169.8737998,749.3880901,20820.40676
4761,31,26951.44811,8109.628497,73.86550478,994.9053235,18685.26577
4762,74,104467.6852,3574.143906,53.85988046,560.1696374,19847.96766
4763,37,10376.19144,10612.865,133.8451181,181.7840646,17791.74083
4764,1,8570.522479,24601.43831,77.11544228,1543.041167,17891.84137
4765,49,3954.78005,5813.029479,111.7074692,273.8269738,16282.4872
4766,45,89801.78162,1524.187954,104.8976985,439.2100396,19383.74479
4767,68,360324.8387,6922.523767,313.9786822,318.5791103,21720.89442
4768,83,98468.87532,3855.177498,68.77343325,365.6757742,19914.34312
4769,20,25574.00962,9377.786808,48.6748165,897.9444429,18728.8167
4770,10,19099.05477,1481.34063,241.7470489,321.3698766,17556.21464
4771,35,42190.02625,1662.954175,294.1110224,1631.869438,18472.33671
4772,24,48855.24397,10945.69033,55.46799039,287.7244283,19578.86833
4773,53,7234.088629,1521.690391,87.35282214,580.2881685,16332.00005
4774,32,188331.3759,1983.391987,125.7769838,547.7695948,20384.377
4775,85,32430.36833,7701.637818,14.71318288,377.9275425,18876.22998
4776,56,90449.23385,3805.788765,67.2899584,1047.034406,19801.60959
4777,53,272476.7581,4381.586336,264.7125162,378.8946566,21261.3999
4778,2,203406.3734,11791.79051,160.1987784,274.992083,21285.33799
4779,32,13263.04224,4370.329514,302.3610526,481.3937772,17554.35498
4780,97,13788.14355,8070.524122,386.462225,1519.591881,17936.03351
4781,32,7308.403167,5407.387625,187.0860981,1769.245492,16950.77051
4782,78,121673.4221,2084.549466,163.0548193,1562.507394,19884.70903
4783,87,7261.235368,11587.03403,98.38632381,1637.517179,17342.48877
4784,98,60080.48839,2953.692377,246.5836963,352.0022967,19302.96369
4785,52,17535.6041,8663.031749,368.2542776,595.78716,18327.83242
4786,77,37642.13082,5380.360528,119.0544428,1227.781496,18983.62201
4787,84,17213.05804,2788.54296,486.7619284,849.6013752,17561.52131
4788,59,18285.35305,8669.793682,201.3046388,283.3596348,18338.77579
4789,90,92729.55013,5321.59389,213.4699462,93.35885154,19982.70346
4790,5,48945.27207,4404.272696,230.7599134,133.3921231,19132.45471
4791,20,30754.47669,11486.80284,226.7930994,1001.537159,19019.06374
4792,82,73900.38558,5756.470351,165.7926996,209.8272835,19697.82086
4793,94,0,5529.513829,269.2020555,394.7117446,17388.79757
4794,9,52937.8614,5021.389601,134.7442599,240.2863664,19256.95753
4795,3,15248.17146,2593.010278,32.27446356,929.3788476,17622.13361
4796,30,37408.85714,1766.257225,270.0967165,169.235633,18391.15024
4797,72,45292.51661,2787.137278,26.28197293,2058.322629,18810.13624
4798,82,93142.19512,2342.767383,650.9333547,1810.833661,19540.35988
4799,1,16576.89975,30757.53671,53.87484226,82.42684905,18812.52618
4800,58,31228.95509,2768.737792,84.35843361,214.1643074,18436.60456
4801,8,7048.120562,2494.425526,194.433691,1207.950562,16501.75298
4802,84,35956.60916,5293.393955,80.92255705,188.0353514,18870.71812
4803,23,114911.2816,6398.619493,69.25865088,1785.392882,20457.60373
4804,81,0,23237.48202,63.93985834,1545.709731,22237.51398
4805,37,38873.11254,1748.021565,194.3448511,100.0106418,18348.96174
4806,14,10069.63244,2320.183207,73.0995682,296.4232605,16927.79894
4807,79,98884.61913,1330.007462,247.3729307,1832.25766,19346.05677
4808,75,30929.71789,5402.773308,210.0363933,683.5179174,18672.99904
4809,99,0,6164.690939,25.72206092,330.2388149,19448.54742
4810,45,74634.6191,11155.13851,60.77775272,138.617032,20158.73532
4811,33,68314.20283,6092.372533,229.266037,167.3581075,19724.75257
4812,46,8234.217811,1706.507022,116.1969013,605.9973857,16595.93274
4813,48,51351.91643,6146.262507,115.0907537,772.6742906,19324.07002
4814,53,11544.78226,9183.434442,159.4978512,2499.555138,17819.66196
4815,36,81634.40926,4005.671835,245.3796558,726.3487313,19699.7253
4816,86,196587.1871,3332.3328,343.573725,214.3985295,20671.61438
4817,35,60819.42845,4658.630071,159.1224197,371.4012105,19423.51077
4818,54,3721.214846,2702.391401,143.6571416,304.8185512,15775.01152
4819,32,85772.00655,7996.036965,190.3202022,2484.745029,20061.84355
4820,52,24706.44067,4914.283968,176.3572496,391.0845527,18398.54337
4821,9,106878.9587,9983.875691,180.3644377,2909.85688,20434.70396
4822,26,280048.2763,4847.677119,114.9514778,408.2394654,21275.56314
4823,61,126660.5997,4275.711483,92.47908633,529.8954745,20251.20131
4824,90,20723.3651,5906.805039,63.8697473,857.8127826,18293.30246
4825,48,8764.6765,10142.10869,194.7744731,576.0393607,17549.24076
4826,10,39153.62494,4901.984379,353.8406961,2598.347916,19003.46537
4827,67,16301.49401,8917.8146,1156.624908,1602.14846,18184.85004
4828,27,192712.9783,4496.026551,144.8030427,1261.496236,20799.34996
4829,88,98004.83855,13831.68151,122.3799331,299.8859936,20562.59059
4830,95,16737.18574,2947.199699,109.1692027,329.3865512,17663.85504
4831,84,95925.5923,1191.970425,84.20542304,1202.680716,19324.84369
4832,5,20801.40626,3034.401394,257.2051299,368.2056827,17891.79591
4833,49,106148.9806,1851.21257,81.08456733,275.6497788,19648.02985
4834,61,24702.91732,4758.076312,534.4860126,484.9245787,18379.13394
4835,87,89917.60936,25532.0727,80.43335248,3569.175149,20784.85828
4836,16,17417.86929,3480.169323,410.3717676,403.4784896,17776.605
4837,23,7262.783697,7725.242442,288.8772161,2366.325178,17139.69789
4838,43,9835.047191,1844.016111,91.94838768,212.8553439,16788.23643
4839,84,23835.50171,7310.802887,73.3762556,1185.67819,18540.30975
4840,91,34314.20636,4972.842108,118.13273,355.984352,18755.27969
4841,27,6784.065258,3873.647089,120.1139715,185.9704974,16753.13543
4842,13,33111.73335,19829.96552,449.0077677,1784.081926,19463.11037
4843,76,79995.4199,10968.20507,198.97204,438.1925739,20267.02228
4844,61,88513.57227,5444.584828,145.2757298,2029.740626,19967.41563
4845,82,21348.16039,1049.954601,182.0416158,680.8407642,17438.56918
4846,33,7282.403524,1964.071854,208.3487312,384.9675818,16451.74152
4847,50,467134.6242,3347.71342,110.0181419,378.5658324,21660.60857
4848,43,7930.880037,1844.360066,294.4395904,634.719158,16598.90785
4849,99,37222.85209,14179.1912,165.2578001,902.3607866,19382.89472
4850,61,186457.0938,2633.725154,40.11022175,517.9697262,20486.28124
4851,92,24972.51584,401.8380862,266.3253247,3724.038336,17123.13148
4852,83,37360.65337,405.4181022,179.5616374,628.1768452,17620.04702
4853,8,22773.78816,6244.747499,145.9662161,927.0342862,18403.75855
4854,89,38111.19978,33938.60049,112.9561769,261.2567391,19758.27432
4855,30,62795.08869,7147.293222,151.8672265,80.98909549,19706.86166
4856,62,46404.71709,3161.133481,165.8948455,441.5060218,18868.84791
4857,89,13712.87913,7438.254699,170.7258786,466.9879858,17826.57772
4858,46,84778.75187,10712.35957,90.21217196,527.7925471,20392.08096
4859,40,128141.6577,25181.9359,136.8498092,295.7610865,21172.81659
4860,18,8357.948298,5443.431455,147.2107066,497.879207,17150.41544
4861,89,11219.45243,7594.933411,87.42503221,152.2072261,17621.75115
4862,82,38034.21841,7019.805325,211.0854243,599.2802874,19089.70044
4863,19,49755.13375,3627.44322,84.96253249,66.22480934,19065.14915
4864,28,114418.0628,4894.369965,135.8408335,84.00848137,20201.27976
4865,42,53778.48312,3797.985663,164.3477105,250.9197618,19135.7306
4866,22,22499.1307,2471.072098,108.1385201,2192.138652,17906.81095
4867,28,145482.0922,9259.201886,61.92389273,745.0451099,20874.41607
4868,74,41976.44963,16215.28546,77.31792594,788.3670593,19660.67514
4869,91,87504.09237,6101.008882,178.5809867,996.3678602,20015.36416
4870,48,16619.94332,1555.144751,108.1130148,1967.271795,17335.22087
4871,72,56085.46146,6381.564456,99.23498596,290.2813094,19496.33038
4872,13,72095.46299,4430.573814,83.21561017,1059.592604,19652.83724
4873,17,463773.6274,16691.63005,400.4214306,1336.085688,22503.40334
4874,64,17196.43359,26650.18278,157.7276823,188.5030525,18780.43167
4875,68,72829.5487,2608.063967,234.1072764,1011.554104,19314.59992
4876,35,91565.21995,3605.335237,165.3272544,1766.808705,19821.67147
4877,67,66610.97977,5958.95709,197.3567929,1229.014976,19730.94336
4878,9,25491.02727,622.6451449,510.3372584,1511.904271,17458.60519
4879,3,31326.94082,1639.043924,72.74983869,-122.4702033,18122.2296
4880,99,45251.32491,7657.492716,40.06872741,536.2917855,19453.84932
4881,64,61264.38591,1917.035925,237.8202807,372.3886184,19110.52351
4882,42,168277.3939,8715.457217,100.809089,841.4268688,20964.86459
4883,36,73291.52334,10704.35756,186.920446,750.9707564,20052.42374
4884,1,11724.86762,2246.804148,339.2291264,524.1817249,17092.46964
4885,87,0,75705.05113,263.8407786,136.8707134,18160.20222
4886,72,38732.45252,2547.58353,136.0660458,1374.763428,18657.96057
4887,6,36795.57688,5923.388186,194.0324312,207.3758072,18974.85283
4888,42,71329.19972,1674.094501,111.9204112,301.4338785,19145.29628
4889,29,36706.11262,1601.67614,202.711407,1187.458812,18278.98887
4890,77,13028.72468,55169.58824,128.3505083,275.8573173,18892.38117
4891,60,0,13136.91322,64.20509329,367.1052556,18588.41873
4892,50,24021.45195,7332.264816,232.0164529,1219.573528,18609.28863
4893,17,11507.43834,23664.85968,425.2093429,58.1656937,18332.29777
4894,63,18099.76511,10312.69632,217.3080916,262.7331734,18331.1801
4895,19,36760.98061,857.3466198,306.9284829,515.25855,17981.92155
4896,42,20989.57238,4179.972755,168.4954979,2040.41708,18107.728
4897,63,50360.06418,2510.077112,383.221429,282.4611536,18935.84834
4898,66,62070.39429,3829.26654,81.62103884,445.5390117,19367.59147
4899,50,60513.96386,6724.025949,199.1919116,146.5863374,19598.51044
4900,15,40318.1468,3078.101764,245.8511554,1368.240221,18806.54953
4901,36,20742.32263,6445.111793,183.7637372,-2886.924281,18253.89982
4902,52,11751.38962,1508.724067,176.9949308,5674.344085,16942.30592
4903,70,86757.94648,9491.692145,71.90330795,716.9320943,20265.89896
4904,28,47476.15288,1777.307247,66.60500591,4336.256558,18699.89577
4905,12,81208.5199,5858.157084,106.0673943,1205.484005,19787.60586
4906,36,17752.74304,2151.087628,144.3091402,369.1034293,17550.82203
4907,47,37921.95687,1886.048237,282.9345587,3605.047107,18425.2309
4908,17,7867.705497,2577.775895,68.46956059,889.6851855,16658.20211
4909,85,45577.83493,7010.341621,83.34106992,800.4198627,19226.9292
4910,23,13439.65494,6457.643607,357.5464757,329.2688655,17900.75189
4911,34,12613.57002,23497.99715,90.48934984,659.7550026,18282.24596
4912,29,32879.43192,1671.090431,329.4738562,357.8978233,18139.33325
4913,82,23063.7594,3466.579476,115.1563993,249.5664605,18160.26447
4914,33,28026.8618,39707.94363,149.8747849,959.2329919,19558.72498
4915,67,18072.89986,550.7568895,44.17464369,698.9155902,16965.69878
4916,80,71524.94208,1470.671818,220.0622404,358.9083542,18960.50624
4917,11,69235.1246,37076.41428,185.8068793,3926.136125,20589.39257
4918,75,50981.00748,2358.467887,55.56125187,1518.660918,18872.7639
4919,4,54414.74532,18397.11,95.2271441,1290.492663,20065.87513
4920,39,24122.52598,2492.61049,55.74442006,540.4097406,17982.73979
4921,46,267201.5622,3777.107927,363.4791102,958.7227762,21020.31712
4922,15,125068.3007,2454.820862,206.433944,591.2355678,19922.14192
4923,79,31953.54438,11763.897,100.0164972,1934.060964,19237.38524
4924,55,52647.69067,417.7161148,547.4932368,3231.099703,18004.17318
4925,12,8124.620858,1952.161857,164.3603452,67.23893839,16579.32508
4926,8,12774.1954,14837.25732,389.2326719,3530.534114,18170.03957
4927,86,78097.6232,6504.184219,38.70557012,183.5252861,19822.45534
4928,72,197938.4498,551.3933932,96.2528058,1471.053148,19730.86291
4929,90,152045.6135,2195.297291,162.1268993,-1708.873883,20248.08134
4930,29,25805.97147,41686.25294,145.5638544,723.2356095,19542.90658
4931,59,41537.78813,8045.558491,458.5174149,197.853273,19233.8067
4932,53,14932.69974,20538.09359,186.1277778,549.2081093,18469.2523
4933,58,25263.30151,14500.28072,104.1370138,1358.830427,18949.03933
4934,10,142600.0837,1815.929453,73.37246526,408.109473,20020.92283
4935,8,33622.84259,4254.012778,69.87279269,-1006.7398,18664.98512
4936,71,17288.22083,16827.00365,138.8581649,354.6227144,18577.83119
4937,16,29129.73349,16592.80544,414.4411995,35.50201374,19204.92798
4938,89,10303.91741,6819.048109,177.0885243,141.2678637,17475.3313
4939,48,130194.2923,1923.698159,100.6851268,704.7771021,20011.12954
4940,7,99783.53418,8546.645134,202.4315426,409.2461652,20315.20347
4941,60,119228.7733,20267.90832,224.5285227,654.0685156,20956.3038
4942,81,4860.287764,17329.31763,48.62496925,697.1924924,17076.639
4943,55,30227.03881,4373.407228,57.66709758,2045.646132,18419.9552
4944,61,31286.57165,4571.676568,210.3134689,1256.604575,18632.72194
4945,2,322319.0881,10513.66493,171.2186735,189.9918563,21852.78408
4946,14,10132.05579,11558.52827,178.8768407,520.7966996,17678.77743
4947,52,49295.82142,2089.586207,480.8473901,2801.004098,18841.3657
4948,89,28376.62852,24414.06964,236.3495661,451.0498288,19322.22717
4949,32,66812.22722,2719.632621,53.25479363,424.1524996,19360.81887
4950,78,21755.83809,1091.044353,416.8266943,147.5007153,17455.29176
4951,5,14651.25922,2289.109598,88.93349701,2146.589112,17442.52322
4952,20,50989.05028,2653.810305,113.8549977,484.5039858,19026.32953
4953,66,58284.15833,14809.49901,86.45560109,88.48004646,19977.94666
4954,89,24388.66481,4121.207684,122.3854336,551.6075947,18287.46274
4955,64,78017.48084,2661.801566,372.4005555,272.0516204,19450.80529
4956,85,82431.27092,8541.48161,50.17618902,1892.03491,20096.37269
4957,4,76261.41973,9691.567105,50.7873966,114.8213703,20106.2511
4958,94,40289.78664,5190.472949,138.5938999,699.9138677,19030.37735
4959,95,97703.52293,1583.408244,120.8030279,256.0295057,19464.83157
4960,73,158085.4934,2997.626125,219.0115136,238.9924155,20425.50592
4961,90,11463.62811,3415.655777,50.86965012,141.7034016,17172.58985
4962,56,25425.24327,3654.326718,227.9727087,2029.88859,18155.78209
4963,54,35378.03308,2474.081975,267.5410776,349.7291664,18446.06411
4964,77,27858.72413,4472.422453,206.5858513,517.9444994,18543.93985
4965,83,35941.74338,6103.693945,117.3260532,624.5949332,18842.03562
4966,50,24050.81704,36307.50587,118.1804481,856.2893911,19280.64373
4967,20,4626.227131,2183.727579,303.8464748,643.2286174,15957.49539
4968,40,16601.92753,29435.88906,724.3725684,542.715898,18729.96562
4969,86,3693.305598,8037.475158,288.1028728,1411.265396,16453.03591
4970,91,205938.1056,797.7656851,260.7374026,641.0821648,20089.50809
4971,2,0,3076.290318,183.391733,222.0385255,18033.43792
4972,86,9830.546455,8283.51827,58.20763779,288.7911169,17503.72065
4973,24,3401.12305,19033.33485,561.6568741,318.2802518,16708.2437
4974,36,0,6035.366593,51.14963689,296.9102985,19958.16621
4975,80,49180.52225,5958.305744,88.3297858,743.5035905,19304.90569
4976,81,4840.196994,8886.098053,356.235693,177.8465045,16740.38004
4977,82,22344.02391,9497.374089,499.6163585,2126.187254,18638.01101
4978,4,37378.97843,7106.159696,94.42926721,456.0980174,19053.0325
4979,77,30553.08835,9951.133701,150.7100856,453.327845,18977.16449
4980,51,42497.81444,11613.00445,268.5447967,963.5614111,19433.61975
4981,51,51267.37487,8000.920577,140.6606075,613.0999657,19528.57317
4982,40,35814.68945,4171.503354,63.76620481,393.1979233,18762.99129
4983,83,8720.527555,2596.229432,197.6371154,416.7731163,16783.8449
4984,36,118006.8421,5806.509699,249.6217418,869.4356204,20391.73771
4985,18,35578.1298,3382.412556,159.2388273,165.9222328,18679.49225
4986,60,25265.082,5628.255249,180.4856475,2232.80722,18409.89945
4987,34,36855.90655,21739.33647,197.2780507,516.5430049,19636.57106
4988,27,50572.1001,28007.2678,33.15019133,563.5651373,20116.61046
4989,95,9873.987515,6346.222068,81.88885556,688.9339074,17311.03724
4990,28,25780.92898,4875.179822,249.3296552,95.66700404,18408.79189
4991,62,33486.64098,9776.197634,423.8749266,300.789379,19085.78823
4992,65,50690.53262,3555.573292,157.7151056,578.7821303,19126.18745
4993,44,220925.2579,4538.690755,109.5299534,1008.548927,20976.76219
4994,88,31609.83776,2157.85875,73.56831517,489.5419115,18361.05504
4995,45,49448.9198,3915.085483,115.3876231,-419.0490187,19080.87234
4996,23,52350.95151,9095.879416,114.7851139,2058.722055,19480.05919
4997,17,23259.47149,10144.58196,115.7796532,863.3572648,18697.12481
4998,77,49983.60832,4380.973903,89.70028435,406.8366794,19145.02201
4999,61,20008.7283,3140.873121,210.2423757,279.0864479,17931.28958
5000,94,235783.8506,12109.87821,180.2475237,723.015062,21541.35069
5001,86,156223.9865,5644.623705,46.0709756,1465.301355,20662.26808
5002,12,40305.0409,552.9762306,24.36153829,1077.779219,17839.09998
5003,55,33731.21199,22933.81117,91.243545,389.1655144,19565.02928
5004,8,26689.48127,14089.01702,254.5138538,720.4861112,18946.06874
5005,1,57648.4354,15809.57522,344.8140645,740.1315592,19969.8287
5006,53,5726.843382,18343.95539,20.70699839,1146.785568,17321.36377
5007,84,26688.44352,916.3846642,100.470969,623.2561919,17717.6578
5008,34,25316.38301,19454.55708,39.92320533,7887.018053,19175.62241
5009,2,37513.24955,24389.00134,112.5054104,409.1087263,19650.44614
5010,92,38811.00723,11166.70447,172.3504895,696.8212814,19323.3657
5011,41,17695.3878,10099.01014,139.0883279,419.0624743,18379.65938
5012,42,63188.91635,5571.591647,66.82076701,2579.384221,19586.42503
5013,1,176624.3086,1512.285338,646.3162264,355.6892026,20177.29813
5014,100,53367.15913,11997.19893,99.77901775,395.8393124,19755.57702
5015,22,45072.4125,2717.132554,256.3661072,314.2151047,18834.6806
5016,78,44452.8887,3309.125835,196.8430232,143.9205779,18878.49205
5017,8,51686.59339,12111.07824,44.19136723,266.8758313,19752.72779
5018,83,11966.93882,3962.061535,300.7139261,236.3107018,17412.75023
5019,32,16738.51079,3999.246382,99.54568918,1413.896298,17802.99866
5020,96,38043.12502,6944.708238,155.0101754,-785.9222238,19107.98431
5021,21,69822.00943,4690.198667,68.79835902,4154.760022,19589.52363
5022,5,56046.22333,4333.881893,402.1129849,377.9418274,19305.24439
5023,77,39268.57094,4367.660222,155.701257,1727.782709,18886.30787
5024,68,2050.847709,5244.519734,218.3945311,117.9206586,15530.75464
5025,35,55988.00643,16936.17235,544.6464124,299.1503044,19981.49821
5026,28,50986.5067,6457.317699,101.5507823,294.8667695,19416.12191
5027,93,127618.119,6954.955113,260.590916,2787.409438,20555.71276
5028,7,165962.5405,13248.14335,445.289094,2103.0072,21178.60989
5029,2,14916.31148,5583.604694,35.08959025,313.4273074,17887.1604
5030,42,36243.45572,9861.325698,133.3801691,2737.114013,19203.11146
5031,41,15036.06012,4856.828168,55.23684344,194.2076034,17794.30173
5032,68,15271.68325,10109.52721,148.9128633,1698.474307,18104.32429
5033,61,80373.80119,3866.615033,46.30616497,126.1917308,19646.76084
5034,93,41442.70407,12886.28958,72.14277225,713.0758796,19469.61381
5035,17,89293.96196,8382.038211,185.6740947,814.1835677,20261.54931
5036,44,10416.10391,6119.00543,85.39840971,657.9592096,17463.91331
5037,21,32659.12701,5133.656578,268.1764827,1102.643072,18746.85027
5038,87,21642.47743,5687.23223,311.6204964,602.5942579,18324.70889
5039,31,10277.47286,3074.737445,63.63370468,640.7471352,17086.94688
5040,33,5703.383579,8149.800008,127.7665505,5618.240245,16885.98967
5041,44,98559.15044,4367.764996,85.48142199,1515.070556,19950.02187
5042,26,14428.91222,1410.948914,184.8742298,120.2858689,17188.07485
5043,90,13547.8624,3892.475204,249.4784206,575.9783662,17641.41716
5044,14,54135.7343,3154.351356,263.3970449,233.3022283,19100.90778
5045,67,46274.13764,1480.614068,305.4026831,995.9765338,18578.19277
5046,92,38377.91957,4193.687764,112.2073594,159.5449163,18790.49564
5047,17,12890.16455,6468.136678,196.0090327,530.0369111,17749.99306
5048,5,290866.2692,3921.901255,75.01511306,616.4074349,21247.37106
5049,47,97615.04861,2400.340316,287.6294115,166.9074995,19635.08149
5050,87,230896.8351,8935.351055,79.17411064,270.9315309,21357.42852
5051,14,8337.786769,7079.906437,134.6333519,3217.766455,17294.5178
5052,68,28447.3348,38267.00352,154.5810804,82.59530605,19580.08524
