Customer_ID,Age,Gender,City,Signup_Date,Annual_Income_INR,Total_Spend_12M_INR,Purchase_Frequency_12M,Avg_Order_Value_INR,Days_Since_Last_Purchase,Discount_Usage_Pct,Online_Purchase_Pct,App_Visits_Per_Month,Returns_Pct,Categories_Purchased,Loyalty_Points,Customer_Tenure_Months,Campaign_Response_Rate_Pct,Preferred_Channel
CUST01008,50,Male,Kolkata,2021-05-09,803721.0,56720.0,14,4538.0,9,84.0,96.0,20.0,9.0,12,2370,65,76.1,Mobile App
CUST00410,28,Female,Mumbai,2019-01-15,991611.0,8504.0,4,1922.0,134,34.0,43.4,1.0,17.4,4,2100,93,10.6,Website
CUST00326,35,Male,Hyderabad,2022-10-07,634925.0,64120.0,24,3143.0,14,26.5,87.5,27.0,8.4,7,3922,47,35.2,Mobile App
CUST01766,50,Female,Kolkata,2021-09-01,1885079.0,124087.0,27,5404.0,12,13.2,39.5,17.0,6.5,8,5438,61,39.0,Store
CUST00300,27,Female,Delhi,2023-03-06,1145564.0,58092.0,29,2121.0,25,23.5,92.7,28.0,11.9,6,4319,42,48.7,Mobile App
CUST01263,39,Male,Delhi,2022-01-01,1320332.0,56762.0,8,7178.0,23,67.1,89.9,18.0,1.1,9,3498,57,63.1,Mobile App
CUST01946,51,Male,Ahmedabad,2022-06-11,645819.0,26050.0,3,8704.0,205,42.1,65.2,2.0,26.4,1,1197,51,14.6,Website
CUST00026,34,Male,Pune,2023-08-12,778837.0,63855.0,10,5989.0,35,82.2,53.9,5.0,12.3,8,2150,37,38.6,Website
CUST01859,33,Female,Pune,2024-12-16,1110832.0,36973.0,21,1795.0,17,64.5,100.0,14.0,6.0,6,2216,21,50.6,Website
CUST00715,38,Female,Ahmedabad,2022-03-05,1978549.0,115404.0,5,21129.0,47,0.0,49.3,6.0,2.4,2,5523,55,34.7,Mobile App
CUST01010,45,Female,Bengaluru,2025-12-30,721150.0,76376.0,18,5613.0,13,50.1,94.0,18.0,3.1,8,3613,8,26.7,Website
CUST00194,18,Female,Chennai,2026-07-06,1373842.0,25921.0,7,3875.0,303,43.9,38.7,4.0,6.1,4,925,2,7.1,Store
CUST00441,51,Female,Mumbai,2022-01-18,712915.0,28540.0,2,11176.0,71,38.9,8.9,6.0,0.0,1,2556,56,6.7,Store
CUST00574,42,Female,Chennai,2022-12-25,1923729.0,82252.0,7,11810.0,11,20.0,45.6,6.0,0.9,3,3344,45,56.9,Store
CUST00947,40,Female,Bengaluru,2021-07-06,2214348.0,93836.0,8,11495.0,70,29.6,46.1,6.0,4.5,2,3472,63,39.9,Mobile App
CUST00998,40,Male,Kolkata,2020-02-01,1884659.0,124411.0,20,6505.0,19,17.0,48.2,24.0,9.0,10,6679,80,55.5,Mobile App
CUST00504,32,Male,Pune,2024-08-25,1309306.0,75228.0,22,3313.0,26,37.8,95.6,35.0,8.2,6,3552,25,26.8,Website
CUST00606,44,Female,Bengaluru,2019-07-08,2630248.0,92045.0,6,12566.0,41,18.0,42.9,11.0,0.0,4,3770,87,24.6,Mobile App
CUST01717,38,Female,Pune,2025-01-01,413772.0,75450.0,26,3263.0,1,73.9,95.0,20.0,6.3,9,4043,20,65.0,Mobile App
CUST01164,42,Male,Ahmedabad,2023-05-27,1522797.0,166604.0,31,5036.0,9,3.8,63.0,13.0,3.7,6,8794,40,57.4,Website
CUST01787,26,Female,Ahmedabad,2020-03-20,890663.0,38245.0,14,2911.0,26,81.4,59.7,5.0,14.9,5,2384,79,66.0,Store
CUST00847,18,Male,Chennai,2024-09-02,895834.0,46414.0,10,4687.0,27,72.4,64.6,11.0,3.9,3,2231,24,80.9,Store
CUST00004,45,Female,Pune,2022-03-19,1633441.0,140664.0,7,17046.0,60,35.8,55.2,6.0,8.8,4,5908,54,18.8,Mobile App
CUST01287,37,Female,Mumbai,2022-12-14,902006.0,39108.0,14,3542.0,32,63.3,71.7,16.0,8.7,7,2086,45,54.9,Store
CUST01223,37,Female,Kolkata,2026-01-22,1552143.0,15303.0,10,1758.0,161,58.0,21.1,5.0,11.6,1,783,7,15.2,Store
CUST00468,46,Male,Kolkata,2021-07-21,778799.0,5459.0,6,826.0,41,46.9,48.5,0.0,8.5,4,1595,62,,Mobile App
CUST00322,37,Female,Pune,2025-12-08,1051512.0,82534.0,23,2985.0,18,32.8,83.4,26.0,4.0,8,4449,9,48.2,Mobile App
CUST00006,52,Male,Chennai,2021-03-25,1131013.0,41164.0,3,11451.0,245,25.1,60.2,4.0,8.6,1,3532,66,1.0,Store
CUST00223,18,Male,Chennai,2023-02-26,1214854.0,116266.0,14,8064.0,38,33.9,88.8,34.0,8.9,7,5118,43,48.3,Website
CUST01375,75,Female,Kolkata,2022-01-01,250000.0,25044.0,5,4900.0,132,52.8,48.4,2.0,8.2,4,2967,57,13.7,Website
CUST00548,48,Female,Hyderabad,2019-04-29,2783262.0,117462.0,22,4356.0,1,24.3,89.8,10.0,2.8,7,6896,89,35.7,Mobile App
CUST00229,36,Female,Bengaluru,2024-06-22,1331311.0,62564.0,23,2632.0,17,39.7,94.4,24.0,1.7,7,3923,27,17.8,Website
CUST00040,36,Male,Ahmedabad,2022-05-05,868631.0,99833.0,19,4824.0,13,54.0,93.5,23.0,6.4,10,4818,53,34.9,Mobile App
CUST00543,38,Male,Bengaluru,2023-08-10,3722904.5,14379.0,2,5864.0,197,35.5,14.7,2.0,18.0,1,705,37,31.2,Store
CUST00243,33,Male,Chennai,2021-09-27,659549.0,45985.0,12,4747.0,11,72.8,76.6,10.0,3.7,6,2707,60,60.2,Website
CUST00899,18,Female,Delhi,2021-08-22,1129342.0,44667.0,24,1940.0,33,88.4,79.4,1.0,12.1,5,2995,61,76.9,Website
CUST01134,55,Female,Delhi,2021-05-04,2527023.0,115684.0,6,16504.0,73,0.0,67.6,4.0,0.0,5,4379,65,38.8,Website
CUST01449,39,Male,Pune,2023-08-21,866226.0,66217.0,36,2028.0,14,40.6,98.3,18.0,4.4,5,4078,37,42.1,Mobile App
CUST01869,21,Female,Kolkata,2025-09-07,1363152.0,78665.0,26,3401.0,5,54.6,84.2,18.0,7.6,5,4013,12,67.5,Mobile App
CUST00843,18,Female,Kolkata,2022-07-05,1354776.0,62017.0,20,2560.0,12,55.1,88.4,38.0,5.3,5,2837,51,46.8,Mobile App
CUST01419,51,Female,Mumbai,2020-12-15,709763.0,10075.0,7,1674.0,101,6.5,70.0,2.0,0.0,4,2083,70,8.8,Store
CUST01654,29,Female,Delhi,2023-07-09,1018169.0,128826.0,30,2967.0,16,12.0,54.8,19.0,6.3,4,6350,38,42.9,Store
CUST01970,32,Female,Pune,2024-02-04,1218678.0,69358.0,21,2729.0,11,17.6,93.3,27.0,7.7,9,3742,31,42.4,Website
CUST00662,37,Male,Chennai,2022-11-26,572591.0,32772.0,3,13888.0,213,32.0,84.6,3.0,17.5,2,2200,46,19.2,Website
CUST01211,49,Female,Hyderabad,2021-09-23,2432014.0,153046.0,7,22056.0,42,11.1,58.0,5.0,0.0,4,6115,60,16.5,Mobile App
CUST00315,28,Male,Hyderabad,2019-12-30,1010147.0,79937.0,20,4269.0,13,82.1,38.7,15.0,3.9,5,4922,81,64.2,Mobile App
CUST00692,52,Male,Bengaluru,2022-10-06,555522.0,21773.0,3,5629.0,196,40.3,15.9,3.0,14.7,6,1089,48,21.2,Store
CUST01504,35,Female,Chennai,2022-11-09,1516229.0,43340.0,18,1989.0,20,69.2,97.2,11.0,1.4,8,2191,46,80.5,Mobile App
CUST00425,30,Female,Pune,2023-07-17,855797.0,61755.0,25,2167.0,1,31.7,89.3,26.0,3.0,3,3774,38,63.4,Mobile App
CUST00595,53,Female,Kolkata,2023-09-02,1812812.0,132369.0,26,3469.0,11,4.0,55.7,17.0,0.0,8,6470,37,58.5,Website
CUST01964,56,Female,Delhi,2024-09-16,1569764.0,113580.0,27,3506.0,14,2.5,36.8,18.0,5.8,10,4946,24,32.2,Store
CUST00623,26,Female,Delhi,2024-04-24,821595.0,31314.0,2,13645.0,141,41.7,94.1,2.0,11.0,3,1239,29,13.5,Mobile App
CUST01171,45,Female,Delhi,2024-07-18,938866.0,64887.0,13,6033.0,11,76.6,15.5,21.0,9.0,5,2775,26,74.6,Store
CUST01044,26,Male,Chennai,2023-04-16,1337812.0,51739.0,20,2010.0,18,,100.0,33.0,10.3,9,2711,41,57.8,Mobile App
CUST00228,45,Female,Mumbai,2025-06-07,1161607.0,56039.0,24,2203.0,9,15.9,96.9,35.0,5.8,6,2655,15,45.6,Mobile App
CUST01118,61,Female,Bengaluru,2020-12-02,2020678.0,137026.0,10,13791.0,55,23.0,23.4,9.0,7.4,3,6211,70,31.9,Store
CUST01332,48,Female,Mumbai,2024-07-11,822628.0,83922.0,23,4530.0,15,39.0,96.2,31.0,2.8,5,4076,26,63.3,Mobile App
CUST01316,58,Male,Mumbai,2019-01-04,2533224.0,92630.0,6,15769.0,33,25.7,13.7,4.0,8.9,4,3657,93,69.8,Store
CUST00067,29,Female,Pune,2025-10-19,582394.0,47341.0,27,1655.0,14,19.6,93.6,23.0,5.1,8,3444,11,33.5,Mobile App
CUST00025,43,Male,Hyderabad,2022-06-06,2588201.0,180957.0,9,22807.0,36,14.1,24.3,8.0,0.7,4,5934,52,50.3,Store
CUST00145,21,Female,Ahmedabad,2024-04-03,1175089.0,71188.0,20,3126.0,9,17.5,91.7,24.0,4.3,10,3745,29,68.3,Mobile App
CUST00537,26,Male,Pune,2022-05-03,1527146.0,60359.0,29,2451.0,3,22.0,96.1,32.0,17.5,6,3781,53,48.3,Website
CUST00812,60,Female,Hyderabad,2017-12-11,1443866.0,100159.0,26,4431.0,6,0.0,79.1,10.0,5.8,7,5373,106,56.9,Website
CUST01467,29,Female,Ahmedabad,2024-08-04,1338308.0,41110.0,15,2499.0,22,30.3,94.3,31.0,16.9,6,2880,25,36.6,Mobile App
CUST00086,26,Male,Bengaluru,2020-09-06,,134975.0,31,3981.0,1,19.4,30.7,9.0,7.1,11,5691,73,54.4,Website
CUST01661,43,Male,Ahmedabad,2021-06-25,2189341.0,156786.0,30,5601.0,18,23.6,71.7,11.0,8.8,8,8215,63,56.6,Store
CUST01646,24,Female,Kolkata,2025-12-09,823177.0,60537.0,22,2134.0,24,46.3,92.1,20.0,13.5,7,2726,9,73.1,Mobile App
CUST01805,59,Female,Pune,2021-01-13,2032529.0,82624.0,5,19267.0,1,22.7,24.2,,8.2,4,4301,69,39.3,Store
CUST01818,29,Male,Bengaluru,2021-07-18,927599.0,56806.0,27,2005.0,17,58.0,96.4,21.0,11.6,6,3714,62,51.6,Mobile App
CUST01577,28,Female,Ahmedabad,2022-07-31,2232162.0,148066.0,7,22495.0,43,26.6,34.1,8.0,2.3,4,5770,50,20.4,Store
CUST01145,43,Female,Ahmedabad,2023-04-26,795809.0,24556.0,18,1449.0,41,74.5,31.0,12.0,12.2,4,2853,41,74.5,Store
CUST00363,65,Female,Hyderabad,2022-04-17,1470209.0,100256.0,33,2602.0,39,10.6,56.8,20.0,6.8,9,5763,53,73.2,Website
CUST01612,53,Male,Chennai,2021-09-16,2728336.0,97296.0,7,14427.0,1,17.6,20.7,7.0,0.0,5,3637,60,34.5,Store
CUST01866,31,Female,Bengaluru,2019-07-13,686578.0,21418.0,3,5305.0,187,0.0,47.8,1.0,0.0,4,1719,87,11.1,Website
CUST01027,54,Female,Hyderabad,2020-09-25,791686.0,3000.0,7,380.0,358,75.1,71.4,3.0,10.8,7,1054,72,14.1,Mobile App
CUST01031,40,Female,Delhi,2024-07-22,1067127.0,43579.0,21,1777.0,11,15.9,100.0,25.0,7.7,7,2846,26,34.5,Mobile App
CUST01304,33,Male,Chennai,2021-10-18,836360.0,37031.0,11,3387.0,7,31.6,63.2,8.0,12.9,8,1855,59,62.8,Mobile App
CUST01356,46,Male,Hyderabad,2021-03-31,1027553.0,129501.0,26,5733.0,12,10.6,73.6,13.0,0.0,8,5977,66,57.3,Store
CUST01731,28,Male,Chennai,2019-02-12,1017974.0,15470.0,1,17319.0,147,61.9,33.0,4.0,10.6,4,1536,92,15.8,Store
CUST00666,42,Female,Kolkata,2019-02-06,2816472.0,111213.0,9,13903.0,36,28.6,33.8,6.0,3.1,2,5685,92,38.4,Website
CUST00365,24,Female,Pune,2025-04-24,1318151.0,61570.0,25,2134.0,1,16.4,97.3,29.0,10.7,6,4041,17,69.8,Website
CUST00078,32,Female,Mumbai,2024-06-28,1583573.0,61172.0,24,1708.0,1,33.5,89.8,21.0,11.3,6,2871,27,42.0,Mobile App
CUST00028,30,Female,Ahmedabad,2022-05-12,2299486.0,158919.0,23,6385.0,19,16.3,16.1,6.0,4.2,11,8066,52,56.5,Store
CUST01437,34,Female,Mumbai,2023-05-10,994102.0,65101.0,29,1934.0,26,66.0,55.9,17.0,7.7,7,4418,40,68.0,Store
CUST00526,39,Female,Delhi,2023-04-03,666014.0,45122.0,17,3128.0,40,64.1,52.0,7.0,1.6,7,3878,42,87.2,Website
CUST01835,43,Female,Kolkata,2023-11-16,705657.0,58035.0,20,2088.0,49,56.8,93.6,12.0,19.0,9,4254,34,63.4,Website
CUST00056,43,Female,Delhi,2020-07-12,1809465.0,117649.0,6,18048.0,10,11.4,17.8,9.0,4.2,3,5498,75,20.2,Store
CUST00639,40,Male,Kolkata,2021-06-23,3145369.0,70807.0,7,10172.0,99,20.4,27.4,5.0,4.0,3,3436,63,34.4,Store
CUST00303,41,Male,Delhi,2022-08-29,1231600.0,86847.0,11,7814.0,18,,93.6,34.0,5.5,7,3759,49,11.5,Website
CUST00719,34,Female,Delhi,2023-06-30,1444044.0,59494.0,22,2835.0,11,26.8,91.3,23.0,8.6,4,3609,39,53.0,Website
CUST00625,38,Female,Chennai,2021-12-30,1150950.0,6027.0,8,653.0,262,57.3,38.7,3.0,6.6,3,1192,57,21.5,Store
CUST00008,44,Male,Pune,2021-10-18,2333898.0,66416.0,6,11141.0,64,0.0,23.7,7.0,5.2,2,3018,59,42.3,Store
CUST00804,18,Female,Hyderabad,2024-03-09,630807.0,58700.0,22,2509.0,5,42.4,99.6,29.0,9.2,8,2609,30,27.3,Mobile App
CUST01050,25,Female,Ahmedabad,2023-11-10,1058093.0,48257.0,16,3478.0,37,60.0,56.7,17.0,2.8,10,2604,34,81.1,Mobile App
CUST00337,45,Male,Mumbai,2024-12-13,1640669.0,146485.0,20,6600.0,1,15.2,80.1,4.0,9.1,8,6185,21,10.0,Mobile App
CUST00048,36,Female,Bengaluru,2022-02-05,1130543.0,34036.0,21,1685.0,14,83.0,80.7,10.0,0.9,5,1673,56,59.9,Mobile App
CUST01764,35,Female,Ahmedabad,2020-09-18,1833059.0,156118.0,23,6006.0,4,9.4,50.2,10.0,5.3,8,7015,72,42.7,Website
CUST00107,25,Male,Pune,2023-03-23,1046613.0,83640.0,21,3745.0,18,31.4,83.1,30.0,0.0,6,4175,42,52.8,Mobile App
CUST00350,33,Female,Bengaluru,2019-08-28,1331495.0,99394.0,25,3390.0,11,11.7,55.0,11.0,7.6,8,5002,85,52.1,Mobile App
CUST01080,37,Male,Mumbai,2025-08-27,1492087.0,48411.0,19,2040.0,5,63.8,73.3,11.0,12.1,7,2262,12,83.2,Mobile App
CUST00239,56,Female,Bengaluru,2019-12-01,1707030.0,142610.0,15,10156.0,9,10.9,49.3,16.0,3.5,4,5839,82,58.6,Store
CUST00214,45,Male,Pune,2021-01-26,1771239.0,26474.0,2,12009.0,68,52.2,75.8,1.0,7.3,3,1871,68,8.9,Mobile App
CUST01776,37,Male,Delhi,2023-01-10,674527.0,64146.0,26,2144.0,21,33.2,85.8,33.0,8.6,8,3472,44,44.4,Mobile App
CUST01139,36,Male,Chennai,2023-10-29,1483424.0,124841.0,29,3574.0,11,8.9,61.8,18.0,4.9,8,6209,35,41.3,Mobile App
CUST00794,52,Other,Kolkata,2021-08-05,1851930.0,120911.0,28,4493.0,18,11.6,79.7,21.0,6.6,11,6497,62,65.4,Store
CUST01587,37,Male,Ahmedabad,2022-01-20,974756.0,35370.0,9,3499.0,28,57.8,39.7,21.0,0.0,7,2750,56,82.8,Mobile App
CUST01583,23,Male,Chennai,2024-11-07,679842.0,79152.0,16,4291.0,21,79.9,58.6,,4.4,4,3142,22,80.0,Store
CUST01672,41,Male,Ahmedabad,2022-01-12,832033.0,96058.0,21,4699.0,4,23.5,82.7,25.0,12.2,6,4881,56,38.8,Mobile App
CUST00524,21,Female,Hyderabad,2025-07-27,1022381.0,63534.0,18,3595.0,5,37.1,88.1,26.0,15.6,11,3666,13,33.4,Mobile App
CUST00233,54,Male,Ahmedabad,2023-06-06,1296218.0,18378.0,5,3649.0,281,57.1,80.7,4.0,19.8,4,2179,39,19.5,Website
CUST00645,26,Male,Mumbai,2023-09-03,907620.0,69104.0,18,3354.0,1,6.3,81.2,41.0,4.4,11,3518,36,47.2,Mobile App
CUST01508,28,Female,Bengaluru,2025-09-22,1349928.0,91707.0,19,5213.0,21,31.4,95.9,35.0,6.2,9,4617,11,58.5,Mobile App
CUST00534,41,Male,Pune,2025-06-25,1411504.0,91627.0,22,3127.0,28,34.4,96.4,26.0,6.3,5,4307,14,77.4,Mobile App
CUST01942,20,Female,Bengaluru,2024-05-18,1065050.0,88735.0,25,3628.0,8,12.7,87.7,27.0,1.3,9,4311,28,16.3,Mobile App
CUST00604,48,Female,Kolkata,2025-08-03,1949811.0,89237.0,4,20649.0,21,18.1,46.7,4.0,3.7,5,2880,13,27.9,Store
CUST01330,69,Male,Bengaluru,2017-10-25,2049942.0,111233.0,28,4273.0,17,16.1,66.9,20.0,7.6,6,6036,108,84.5,Store
CUST01075,36,Male,Kolkata,2018-08-21,1081515.0,14243.0,4,3115.0,191,29.3,39.5,2.0,3.4,1,583,98,7.5,Mobile App
CUST01305,37,Female,Mumbai,2023-09-11,1075061.0,4186.0,3,1076.0,164,61.4,41.3,4.0,8.4,4,772,36,10.2,Mobile App
CUST00061,30,Female,Mumbai,2025-12-05,1195400.0,55883.0,21,2466.0,15,63.9,91.4,38.0,6.2,8,3765,9,40.8,Mobile App
CUST01264,39,Male,Kolkata,2025-08-04,1126768.0,23032.0,3,6932.0,220,55.8,30.4,0.0,8.7,2,1055,13,12.6,Website
CUST00093,27,Male,Ahmedabad,2022-03-11,1233938.0,68918.0,22,3380.0,2,24.5,92.3,25.0,0.7,5,3071,55,54.2,Mobile App
CUST00667,25,Male,Kolkata,2019-07-17,831479.0,24061.0,6,4418.0,147,53.5,57.6,1.0,9.8,1,1148,87,0.0,Website
CUST00281,40,Female,Bengaluru,2023-01-01,1997538.0,94201.0,30,2952.0,2,4.4,52.8,13.0,4.0,10,5814,45,81.0,Website
CUST01114,30,Male,Bengaluru,2024-05-20,1127318.0,21187.0,4,5101.0,239,82.7,73.1,6.0,0.0,3,1308,28,16.9,Website
CUST00360,33,Other,Hyderabad,2024-10-29,1191129.0,79744.0,23,3818.0,19,12.8,91.1,17.0,8.1,10,2968,22,50.0,Website
CUST01129,29,Female,Kolkata,2022-03-07,1032321.0,96269.0,16,5960.0,6,39.3,92.7,26.0,8.4,9,5296,55,48.5,Website
CUST01170,48,Male,Mumbai,2021-12-17,2438882.0,132759.0,32,3928.0,9,9.9,82.3,8.0,3.8,10,6601,57,50.7,Mobile App
CUST00848,52,Male,Mumbai,2025-04-14,2013681.0,26658.0,5,5023.0,1,8.9,33.7,8.0,3.9,5,1080,17,23.7,Store
CUST01522,34,Male,Delhi,2023-01-05,1164557.0,63289.0,18,3512.0,1,42.6,100.0,17.0,14.1,6,2728,45,36.2,Mobile App
CUST00111,27,Male,Bengaluru,2025-09-19,1387642.0,92176.0,22,4084.0,30,29.7,90.2,33.0,7.9,7,4223,12,32.5,Mobile App
CUST00043,46,Female,Mumbai,2025-09-25,1906554.0,125732.0,9,13192.0,76,22.9,37.2,7.0,8.7,5,4782,11,34.4,Mobile App
CUST00126,39,Male,Delhi,2024-09-16,735261.0,55157.0,9,5775.0,13,28.9,88.4,35.0,10.4,7,2118,24,64.4,Website
CUST00205,33,Female,Chennai,2022-02-02,2027473.0,144430.0,33,4096.0,18,18.5,82.5,7.0,6.8,10,6388,56,36.8,Website
CUST00053,60,Male,Kolkata,2020-07-12,2345240.0,99964.0,8,13366.0,41,25.3,28.7,3.0,2.3,3,5174,75,41.7,Store
CUST00546,39,Female,Chennai,2025-03-06,1035236.0,64304.0,18,3714.0,1,30.1,90.1,26.0,9.2,6,2902,18,54.9,Mobile App
CUST00069,45,Male,Bengaluru,2020-12-29,2346967.0,165400.0,31,5519.0,16,17.2,46.0,14.0,2.5,6,8009,69,57.8,Mobile App
CUST01741,18,Male,Pune,2022-10-30,901257.0,62680.0,17,3172.0,34,97.5,85.8,10.0,7.7,2,3847,47,47.5,Mobile App
CUST01548,42,Female,Delhi,2025-05-17,1358362.0,127862.0,6,21321.0,51,,35.7,8.0,7.2,5,4505,16,25.4,Mobile App
CUST00184,45,Male,Pune,2025-03-16,,52468.0,18,2819.0,20,69.3,66.3,13.0,3.8,8,2969,18,64.7,Website
CUST00138,27,Female,Pune,2022-01-02,1329855.0,65689.0,20,2907.0,8,52.3,74.2,33.0,5.1,6,3589,57,36.6,Website
CUST00900,25,Male,Ahmedabad,2024-04-28,660752.0,44121.0,23,2041.0,19,33.6,88.5,20.0,5.7,5,2527,29,23.7,Mobile App
CUST00797,56,Female,Ahmedabad,2019-12-23,1541354.0,133645.0,35,3967.0,4,9.9,70.9,14.0,6.6,8,6196,81,34.1,Mobile App
CUST00133,37,Female,Mumbai,2025-04-15,1346581.0,80373.0,17,5453.0,17,23.0,94.0,16.0,0.0,8,4774,17,16.2,Mobile App
CUST00081,30,Male,Ahmedabad,2023-04-04,1426236.0,85537.0,21,3746.0,15,48.8,97.4,16.0,5.7,7,4567,42,62.6,Website
CUST01987,28,Female,Delhi,2023-04-28,610151.0,36890.0,19,1774.0,2,73.9,33.2,16.0,10.2,6,2507,41,82.0,Store
CUST01541,49,Male,Ahmedabad,2025-05-30,704259.0,12877.0,3,3665.0,143,34.3,79.5,2.0,0.0,4,568,15,19.3,Store
CUST00542,36,Male,Mumbai,2025-04-30,1090396.0,54991.0,18,2805.0,11,37.3,95.6,17.0,5.0,7,2500,16,54.9,Mobile App
CUST01669,34,Female,Mumbai,2021-03-13,2136757.0,106222.0,29,3583.0,8,12.5,66.9,16.0,4.9,9,6498,67,51.9,Mobile App
CUST00984,39,Male,Delhi,2023-03-06,1491762.0,90758.0,19,4211.0,15,43.9,100.0,35.0,7.1,8,4416,42,50.4,Website
CUST00166,42,Female,Delhi,2023-04-26,530132.0,36240.0,9,4445.0,9,77.0,74.1,6.0,17.9,5,1728,41,80.8,Website
CUST00249,47,Female,Pune,2021-12-09,683176.0,39978.0,12,3250.0,14,95.2,100.0,5.0,7.2,4,2439,58,72.3,Website
CUST00447,31,Male,Pune,2025-05-14,472559.0,120771.0,5,8953.0,151,37.9,40.9,3.0,14.6,3,1534,16,26.6,Website
CUST01515,31,Male,Mumbai,2024-09-22,844957.0,10598.0,5,2293.0,143,30.5,0.0,4.0,5.0,2,1253,24,15.6,Website
CUST00859,35,Female,Ahmedabad,2025-02-01,774845.0,54660.0,13,4239.0,26,53.3,55.5,12.0,13.7,8,2770,19,99.1,Mobile App
CUST01212,65,Female,Chennai,2022-08-24,888508.0,27802.0,5,4409.0,199,24.0,32.9,5.0,0.0,2,1098,49,16.3,Store
CUST00098,51,Female,Delhi,2020-06-18,2888012.0,90262.0,34,2677.0,7,17.6,28.3,22.0,7.4,8,5065,76,43.5,Website
CUST01974,35,Female,Hyderabad,2023-03-03,470547.0,33906.0,21,1619.0,9,51.4,54.9,14.0,5.9,5,2486,43,68.7,Mobile App
CUST00738,33,Male,Mumbai,2021-09-23,1216318.0,40257.0,17,2354.0,44,87.1,66.9,14.0,0.7,4,2903,60,36.9,Store
CUST01256,33,Female,Bengaluru,2023-04-27,783668.0,24611.0,6,4417.0,194,56.6,41.1,7.0,16.3,3,973,41,9.0,Website
CUST00103,30,Male,Pune,2025-09-10,576955.0,56017.0,12,4908.0,12,100.0,89.3,17.0,8.6,2,2246,12,87.2,Website
CUST00435,41,Male,Pune,2021-06-02,1375630.0,134633.0,27,4610.0,4,12.3,55.7,14.0,3.8,5,6318,64,43.0,Website
CUST00075,42,Female,Ahmedabad,2021-06-10,2116867.0,99371.0,32,3279.0,1,2.8,79.7,26.0,8.0,11,5557,64,30.1,Store
CUST01792,31,Other,Kolkata,2024-03-16,634906.0,42854.0,16,2792.0,44,83.5,26.3,14.0,11.4,6,2276,30,89.3,Website
CUST01235,38,Male,Pune,2021-04-10,939141.0,44566.0,15,2950.0,44,71.7,100.0,11.0,10.4,7,2689,66,55.8,Website
CUST00919,24,Male,Ahmedabad,2020-10-25,562939.0,46783.0,20,2288.0,32,80.0,64.1,12.0,21.1,5,2142,71,89.7,Mobile App
CUST01712,45,Male,Kolkata,2026-04-06,550981.0,29483.0,13,1978.0,1,92.8,89.1,8.0,17.6,9,1613,5,52.5,Mobile App
CUST01671,32,Male,Delhi,2022-07-24,355418.0,37932.0,19,1714.0,57,55.0,66.2,17.0,7.8,8,3889,50,85.2,Website
CUST01621,37,Female,Mumbai,2023-07-14,705792.0,54208.0,28,2081.0,36,69.3,64.2,15.0,6.9,5,3256,38,90.8,Store
CUST00763,49,Female,Pune,2021-09-05,1795585.0,130781.0,26,5636.0,16,14.3,55.2,14.0,4.7,8,6649,61,46.6,Mobile App
CUST00990,26,Male,Ahmedabad,2023-04-07,1563597.0,117178.0,7,17562.0,47,29.5,49.8,4.0,5.8,4,4441,41,34.6,Store
CUST00389,46,Male,Chennai,2020-07-25,1557462.0,102052.0,27,3579.0,16,22.9,52.2,15.0,12.4,8,5523,74,64.7,Store
CUST00236,47,Male,Bengaluru,2026-08-14,657770.0,19559.0,5,3168.0,213,22.1,19.2,5.0,9.5,4,0,1,0.0,Store
CUST01507,33,Female,Delhi,2021-12-27,1792746.0,102843.0,7,15782.0,92,27.4,39.8,5.0,8.9,1,3540,57,34.0,Website
CUST00268,49,Male,Chennai,2021-12-22,1912127.0,129093.0,22,4643.0,9,5.9,57.1,4.0,3.4,8,6826,57,45.1,Website
CUST01188,43,Male,Ahmedabad,2023-08-29,1328361.0,23610.0,4,5343.0,217,49.4,16.5,1.0,13.4,3,1385,37,10.5,Store
CUST00118,47,Female,Mumbai,2022-03-25,3188272.0,108455.0,5,19510.0,27,25.0,66.7,6.0,7.9,1,5644,54,27.4,Store
CUST01607,55,Male,Kolkata,2022-12-10,1381691.0,23637.0,5,5013.0,204,69.3,50.8,3.0,10.3,3,1998,45,0.0,Mobile App
CUST00674,46,Male,Mumbai,2024-08-23,1825004.0,40554.0,8,4622.0,39,6.5,7.7,2.0,1.1,4,3090,25,30.6,Store
CUST00250,41,Female,Delhi,2024-09-30,250000.0,50998.0,28,2111.0,1,51.8,59.4,7.0,17.6,6,2686,23,68.5,Website
CUST01453,59,Female,Kolkata,2026-08-12,927142.0,44183.0,7,7931.0,49,41.9,6.8,2.0,4.4,2,2333,1,21.2,Store
CUST01995,19,Other,Mumbai,2024-01-03,798322.0,82517.0,16,5655.0,7,59.2,94.6,21.0,7.7,9,3502,32,55.7,Website
CUST00095,40,Male,Delhi,2024-12-18,656903.0,34230.0,23,1184.0,26,85.1,60.5,12.0,11.0,7,1773,21,78.8,Store
CUST00034,29,Female,Bengaluru,2022-06-03,852856.0,73540.0,21,2783.0,18,71.4,97.1,12.0,0.0,10,4476,52,66.9,Mobile App
CUST01464,29,Male,Delhi,2023-03-20,524933.0,48843.0,20,2180.0,48,72.1,90.3,6.0,18.7,5,3180,42,87.2,Website
CUST01668,23,Female,Delhi,2023-04-19,,42201.0,23,2210.0,1,79.4,41.9,13.0,17.9,5,3339,41,71.6,Mobile App
